parameter,location,species,year,datavalue
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1954,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1955,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1956,400
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1957,400
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1958,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1959,25
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1960,400
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1961,25
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1962,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1964,400
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1967,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1969,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1970,400
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1971,500
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1972,200
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1973,50
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1976,25
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1977,100
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1978,150
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1979,50
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1980,600
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1981,550
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1982,192
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1983,20
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1984,150
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1985,40
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1986,50
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1988,100
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1989,10
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1990,21
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1991,75
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1992,120
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1993,24
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1994,100
NuSEDS counts by stream,WATSON BAY CREEK,Chum,1999,40
NuSEDS counts by stream,WATSON BAY CREEK,Chum,2000,220
NuSEDS counts by stream,WATT CREEK,Chum,1974,100
NuSEDS counts by stream,WATT CREEK,Chum,1975,250
NuSEDS counts by stream,WATT CREEK,Chum,1976,100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1950,7500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1951,3500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1952,4800
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1953,5500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1954,5500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1955,2500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1956,3500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1957,3000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1958,2500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1959,2000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1960,200
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1961,800
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1962,500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1963,1500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1964,2000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1965,1500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1966,6000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1967,1500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1968,3000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1969,6000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1970,8000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1971,400
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1972,1000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1973,500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1974,100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1975,1100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1976,10800
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1977,6100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1978,8000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1979,4100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1980,100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1981,1000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1982,600
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1983,155
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1984,1800
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1985,500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1986,623
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1987,69
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1988,6000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1989,50
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1990,24
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1991,600
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1992,20
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1993,900
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1996,2100
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1997,400
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,1998,700
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2002,1300
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2004,4500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2005,500
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2008,1000
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2009,2200
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2013,1400
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2016,400
NuSEDS counts by stream,WEBSTER LAKE CREEK,Chum,2017,900
NuSEDS counts by stream,WEDEENE RIVER,Chum,1958,1500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1959,200
NuSEDS counts by stream,WEDEENE RIVER,Chum,1962,35000
NuSEDS counts by stream,WEDEENE RIVER,Chum,1963,200
NuSEDS counts by stream,WEDEENE RIVER,Chum,1966,1500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1967,1500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1968,750
NuSEDS counts by stream,WEDEENE RIVER,Chum,1969,1500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1970,3500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1971,750
NuSEDS counts by stream,WEDEENE RIVER,Chum,1972,3500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1973,6000
NuSEDS counts by stream,WEDEENE RIVER,Chum,1974,4000
NuSEDS counts by stream,WEDEENE RIVER,Chum,1975,150
NuSEDS counts by stream,WEDEENE RIVER,Chum,1976,750
NuSEDS counts by stream,WEDEENE RIVER,Chum,1977,100
NuSEDS counts by stream,WEDEENE RIVER,Chum,1978,1000
NuSEDS counts by stream,WEDEENE RIVER,Chum,1979,150
NuSEDS counts by stream,WEDEENE RIVER,Chum,1980,600
NuSEDS counts by stream,WEDEENE RIVER,Chum,1981,200
NuSEDS counts by stream,WEDEENE RIVER,Chum,1982,300
NuSEDS counts by stream,WEDEENE RIVER,Chum,1983,250
NuSEDS counts by stream,WEDEENE RIVER,Chum,1984,200
NuSEDS counts by stream,WEDEENE RIVER,Chum,1985,1500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1986,500
NuSEDS counts by stream,WEDEENE RIVER,Chum,1987,400
NuSEDS counts by stream,WEDEENE RIVER,Chum,1988,3000
NuSEDS counts by stream,WEDEENE RIVER,Chum,1989,4300
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1950,1500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1951,650
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1953,1500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1954,400
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1955,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1956,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1957,400
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1960,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1961,400
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1962,75
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1963,1500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1964,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1965,3500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1966,3000
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1967,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1968,3500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1970,200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1971,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1972,1500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1973,800
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1974,3000
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1975,300
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1976,50
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1977,200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1978,1200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1979,250
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1980,200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1981,500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1982,400
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1983,100
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1984,1000
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1985,800
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1986,250
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1987,500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1988,3000
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1989,600
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1990,500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1991,75
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1992,200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1993,200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1994,250
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1995,70
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1996,500
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1997,40
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1998,350
NuSEDS counts by stream,WEEWANIE CREEK,Chum,1999,25
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2000,150
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2001,200
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2002,550
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2003,600
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2004,560
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2005,280
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2006,750
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2007,55
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2008,4
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2009,375
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2010,160
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2011,240
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2012,190
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2013,205
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2014,410
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2015,1360
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2016,1240
NuSEDS counts by stream,WEEWANIE CREEK,Chum,2017,15
NuSEDS counts by stream,WEST ARM CREEK,Chum,1951,350
NuSEDS counts by stream,WEST ARM CREEK,Chum,1953,750
NuSEDS counts by stream,WEST ARM CREEK,Chum,1954,75
NuSEDS counts by stream,WEST ARM CREEK,Chum,1955,25
NuSEDS counts by stream,WEST ARM CREEK,Chum,1956,400
NuSEDS counts by stream,WEST ARM CREEK,Chum,1957,750
NuSEDS counts by stream,WEST ARM CREEK,Chum,1959,75
NuSEDS counts by stream,WEST ARM CREEK,Chum,1961,25
NuSEDS counts by stream,WEST ARM CREEK,Chum,1969,25
NuSEDS counts by stream,WEST ARM CREEK,Chum,1970,750
NuSEDS counts by stream,WEST ARM CREEK,Chum,1971,400
NuSEDS counts by stream,WEST ARM CREEK,Chum,1972,75
NuSEDS counts by stream,WEST ARM CREEK,Chum,1973,150
NuSEDS counts by stream,WEST ARM CREEK,Chum,1977,70
NuSEDS counts by stream,WEST ARM CREEK,Chum,1981,800
NuSEDS counts by stream,WEST ARM CREEK,Chum,1982,20
NuSEDS counts by stream,WEST ARM CREEK,Chum,1984,200
NuSEDS counts by stream,WEST ARM CREEK,Chum,1985,650
NuSEDS counts by stream,WEST ARM CREEK,Chum,1986,100
NuSEDS counts by stream,WEST ARM CREEK,Chum,1987,100
NuSEDS counts by stream,WEST ARM CREEK,Chum,1990,50
NuSEDS counts by stream,WEST ARM CREEK,Chum,1993,75
NuSEDS counts by stream,WEST ARM CREEK,Chum,1995,41
NuSEDS counts by stream,WEST ARM CREEK,Chum,1996,70
NuSEDS counts by stream,WEST ARM CREEK,Chum,1997,60
NuSEDS counts by stream,WEST ARM CREEK,Chum,1998,100
NuSEDS counts by stream,WEST ARM CREEK,Chum,1999,50
NuSEDS counts by stream,WEST ARM CREEK,Chum,2000,25
NuSEDS counts by stream,WEST ARM CREEK,Chum,2003,300
NuSEDS counts by stream,WEST ARM CREEK,Chum,2004,1200
NuSEDS counts by stream,WEST ARM CREEK,Chum,2005,650
NuSEDS counts by stream,WEST ARM CREEK,Chum,2006,1000
NuSEDS counts by stream,WEST ARM CREEK,Chum,2007,450
NuSEDS counts by stream,WEST ARM CREEK,Chum,2008,500
NuSEDS counts by stream,WEST ARM CREEK,Chum,2010,430
NuSEDS counts by stream,WEST ARM CREEK,Chum,2011,325
NuSEDS counts by stream,WEST ARM CREEK,Chum,2012,200
NuSEDS counts by stream,WEST ARM CREEK,Chum,2013,170
NuSEDS counts by stream,WEST ARM CREEK,Chum,2014,330
NuSEDS counts by stream,WEST ARM CREEK,Chum,2015,390
NuSEDS counts by stream,WEST ARM CREEK,Chum,2016,15
NuSEDS counts by stream,WEST ARM CREEK,Chum,2017,285
NuSEDS counts by stream,WEST CREEK,Chum,1950,750
NuSEDS counts by stream,WEST CREEK,Chum,1951,200
NuSEDS counts by stream,WEST CREEK,Chum,1953,750
NuSEDS counts by stream,WEST CREEK,Chum,1954,200
NuSEDS counts by stream,WEST CREEK,Chum,1955,200
NuSEDS counts by stream,WEST CREEK,Chum,1956,1500
NuSEDS counts by stream,WEST CREEK,Chum,1957,3500
NuSEDS counts by stream,WEST CREEK,Chum,1958,3500
NuSEDS counts by stream,WEST CREEK,Chum,1959,200
NuSEDS counts by stream,WEST CREEK,Chum,1960,1500
NuSEDS counts by stream,WEST CREEK,Chum,1963,200
NuSEDS counts by stream,WEST CREEK,Chum,1964,1500
NuSEDS counts by stream,WEST CREEK,Chum,1977,5
NuSEDS counts by stream,WEST CREEK,Chum,1978,200
NuSEDS counts by stream,WEST CREEK,Chum,1980,350
NuSEDS counts by stream,WEST CREEK,Chum,1981,30
NuSEDS counts by stream,WEST CREEK,Chum,1982,150
NuSEDS counts by stream,WEST CREEK,Chum,1983,30
NuSEDS counts by stream,WEST CREEK,Chum,1984,25
NuSEDS counts by stream,WEST CREEK,Chum,1985,50
NuSEDS counts by stream,WEST CREEK,Chum,1986,100
NuSEDS counts by stream,WEST CREEK,Chum,1987,25
NuSEDS counts by stream,WEST CREEK,Chum,1988,50
NuSEDS counts by stream,WEST CREEK,Chum,1991,5
NuSEDS counts by stream,WEST CREEK and LAKE,Chum,1994,200
NuSEDS counts by stream,WHALEN CREEK,Chum,1996,80
NuSEDS counts by stream,WHALEN CREEK,Chum,1998,40
NuSEDS counts by stream,WHALEN CREEK,Chum,2000,20
NuSEDS counts by stream,WHALEN CREEK,Chum,2001,50
NuSEDS counts by stream,WHALEN CREEK,Chum,2002,60
NuSEDS counts by stream,WHALEN CREEK,Chum,2006,150
NuSEDS counts by stream,WHALEN CREEK,Chum,2007,80
NuSEDS counts by stream,WHALEN CREEK,Chum,2008,25
NuSEDS counts by stream,WHALEN CREEK,Chum,2009,10
NuSEDS counts by stream,WHALEN CREEK,Chum,2010,100
NuSEDS counts by stream,WHALEN CREEK,Chum,2011,100
NuSEDS counts by stream,WHALEN CREEK,Chum,2012,10
NuSEDS counts by stream,WHALEN CREEK,Chum,2013,106
NuSEDS counts by stream,WHALEN CREEK,Chum,2014,32
NuSEDS counts by stream,WHALEN CREEK,Chum,2015,75
NuSEDS counts by stream,WHALEN CREEK,Chum,2016,6
NuSEDS counts by stream,WILSON CREEK,Chum,1950,5000
NuSEDS counts by stream,WILSON CREEK,Chum,1951,800
NuSEDS counts by stream,WILSON CREEK,Chum,1952,400
NuSEDS counts by stream,WILSON CREEK,Chum,1953,400
NuSEDS counts by stream,WILSON CREEK,Chum,1954,2500
NuSEDS counts by stream,WILSON CREEK,Chum,1955,400
NuSEDS counts by stream,WILSON CREEK,Chum,1956,400
NuSEDS counts by stream,WILSON CREEK,Chum,1957,200
NuSEDS counts by stream,WILSON CREEK,Chum,1958,400
NuSEDS counts by stream,WILSON CREEK,Chum,1959,200
NuSEDS counts by stream,WILSON CREEK,Chum,1960,1500
NuSEDS counts by stream,WILSON CREEK,Chum,1961,1500
NuSEDS counts by stream,WILSON CREEK,Chum,1962,750
NuSEDS counts by stream,WILSON CREEK,Chum,1963,3500
NuSEDS counts by stream,WILSON CREEK,Chum,1964,1500
NuSEDS counts by stream,WILSON CREEK,Chum,1965,750
NuSEDS counts by stream,WILSON CREEK,Chum,1966,1500
NuSEDS counts by stream,WILSON CREEK,Chum,1967,1500
NuSEDS counts by stream,WILSON CREEK,Chum,1968,750
NuSEDS counts by stream,WILSON CREEK,Chum,1969,25
NuSEDS counts by stream,WILSON CREEK,Chum,1970,200
NuSEDS counts by stream,WILSON CREEK,Chum,1971,750
NuSEDS counts by stream,WILSON CREEK,Chum,1972,400
NuSEDS counts by stream,WILSON CREEK,Chum,1973,2000
NuSEDS counts by stream,WILSON CREEK,Chum,1974,800
NuSEDS counts by stream,WILSON CREEK,Chum,1975,1200
NuSEDS counts by stream,WILSON CREEK,Chum,1976,3000
NuSEDS counts by stream,WILSON CREEK,Chum,1977,4000
NuSEDS counts by stream,WILSON CREEK,Chum,1978,3500
NuSEDS counts by stream,WILSON CREEK,Chum,1979,1000
NuSEDS counts by stream,WILSON CREEK,Chum,1980,2500
NuSEDS counts by stream,WILSON CREEK,Chum,1981,800
NuSEDS counts by stream,WILSON CREEK,Chum,1982,2500
NuSEDS counts by stream,WILSON CREEK,Chum,1983,2000
NuSEDS counts by stream,WILSON CREEK,Chum,1984,2000
NuSEDS counts by stream,WILSON CREEK,Chum,1985,2500
NuSEDS counts by stream,WILSON CREEK,Chum,1986,3500
NuSEDS counts by stream,WILSON CREEK,Chum,1987,2500
NuSEDS counts by stream,WILSON CREEK,Chum,1988,4500
NuSEDS counts by stream,WILSON CREEK,Chum,1989,1000
NuSEDS counts by stream,WILSON CREEK,Chum,1990,400
NuSEDS counts by stream,WILSON CREEK,Chum,1991,2500
NuSEDS counts by stream,WILSON CREEK,Chum,1992,155
NuSEDS counts by stream,WILSON CREEK,Chum,1993,750
NuSEDS counts by stream,WILSON CREEK,Chum,1994,100
NuSEDS counts by stream,WILSON CREEK,Chum,1995,600
NuSEDS counts by stream,WILSON CREEK,Chum,1996,500
NuSEDS counts by stream,WILSON CREEK,Chum,1997,500
NuSEDS counts by stream,WILSON CREEK,Chum,1998,500
NuSEDS counts by stream,WILSON CREEK,Chum,2001,1500
NuSEDS counts by stream,WILSON CREEK,Chum,2002,800
NuSEDS counts by stream,WILSON CREEK,Chum,2003,2000
NuSEDS counts by stream,WILSON CREEK,Chum,2004,1500
NuSEDS counts by stream,WILSON CREEK,Chum,2005,1300
NuSEDS counts by stream,WILSON CREEK,Chum,2006,1100
NuSEDS counts by stream,WILSON CREEK,Chum,2008,850
NuSEDS counts by stream,WILSON CREEK,Chum,2009,1000
NuSEDS counts by stream,WILSON CREEK,Chum,2011,264
NuSEDS counts by stream,WILSON CREEK,Chum,2013,270
NuSEDS counts by stream,WILSON CREEK,Chum,2014,500
NuSEDS counts by stream,WILSON CREEK,Chum,2016,260
NuSEDS counts by stream,WILSON CREEK,Chum,2017,290
NuSEDS counts by stream,WINDFALL CREEK,Chum,1972,2500
NuSEDS counts by stream,WINDFALL CREEK,Chum,1973,4000
NuSEDS counts by stream,WINDFALL CREEK,Chum,1976,90
NuSEDS counts by stream,WINDFALL CREEK,Chum,1978,4300
NuSEDS counts by stream,WINDFALL CREEK,Chum,1979,3000
NuSEDS counts by stream,WINDFALL CREEK,Chum,1980,200
NuSEDS counts by stream,WINDFALL CREEK,Chum,1981,450
NuSEDS counts by stream,WINDFALL CREEK,Chum,1982,1600
NuSEDS counts by stream,WINDFALL CREEK,Chum,1983,700
NuSEDS counts by stream,WINDFALL CREEK,Chum,1984,700
NuSEDS counts by stream,WINDFALL CREEK,Chum,1985,28
NuSEDS counts by stream,WINDFALL CREEK,Chum,1986,150
NuSEDS counts by stream,WINDFALL CREEK,Chum,1987,100
NuSEDS counts by stream,WINDFALL CREEK,Chum,1988,1500
NuSEDS counts by stream,WINDFALL CREEK,Chum,1989,450
NuSEDS counts by stream,WINDFALL CREEK,Chum,1990,1000
NuSEDS counts by stream,WINDFALL CREEK,Chum,1991,120
NuSEDS counts by stream,WINDFALL CREEK,Chum,1992,450
NuSEDS counts by stream,WINDFALL CREEK,Chum,1993,700
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1950,1500
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1951,600
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1952,25
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1953,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1954,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1955,25
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1956,75
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1957,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1958,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1959,25
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1960,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1961,200
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1962,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1963,25
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1964,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1966,150
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1967,400
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1968,750
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1969,400
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1970,500
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1971,600
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1972,100
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1973,200
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1974,150
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1975,100
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1976,100
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1978,30
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1979,200
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1980,60
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1981,430
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1982,800
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1983,134
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1984,700
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1985,220
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1986,300
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1987,400
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1988,800
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1989,300
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1990,165
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1991,244
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1992,200
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1993,42
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1994,14
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1996,350
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1997,250
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1998,2500
NuSEDS counts by stream,WINDY BAY CREEK,Chum,1999,100
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2000,130
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2001,200
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2002,130
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2004,210
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2007,30
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2010,100
NuSEDS counts by stream,WINDY BAY CREEK,Chum,2012,130
